gender,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,is_long_term,avg_monthly_spend,high_value,senior_high_value,tenure_group
Female,0,20,42.63,852.6,0,0,42.608695652173914,0,0,13-24
Female,0,49,117.54,5759.46,0,1,117.51601713935932,1,0,49-72
Female,0,8,119.52,956.16,1,0,119.37078651685393,1,0,0-12
Female,1,63,27.56,1736.28,1,1,27.555626091096652,0,0,49-72
Female,1,46,113.64,5227.44,0,1,113.61530102151706,1,1,25-48
Female,0,21,48.94,1027.74,0,0,48.916706330318895,0,0,13-24
Female,0,32,88.93,2845.76,1,1,88.90221805685725,0,0,25-48
Female,1,8,53.81,430.48,1,0,53.74282147315856,0,0,0-12
Male,0,16,116.78,1868.48,0,0,116.70705808869455,1,0,13-24
Female,0,40,30.15,1206.0,0,1,30.142464383904027,0,0,25-48
Male,0,27,69.77,1883.79,0,1,69.7441688263606,0,0,25-48
Male,1,18,62.8,1130.4,0,0,62.765130483064965,0,0,13-24
Male,1,35,52.6,1841.0,0,1,52.58497572122251,0,0,25-48
Male,0,52,84.55,4396.599999999999,1,1,84.53374351086329,0,0,49-72
Female,0,15,33.11,496.65,0,0,33.087941372418385,0,0,13-24
Male,0,63,91.67,5775.21,0,1,91.65545151563245,1,0,49-72
Female,0,53,118.06,6257.18,0,1,118.03772873042823,1,0,49-72
Female,0,66,100.46,6630.36,0,1,100.44478109377366,1,0,49-72
Male,0,31,106.0,3286.0,0,1,105.96581747823282,1,0,25-48
Female,0,61,55.96,3413.56,0,1,55.9508277331585,0,0,49-72
Male,1,64,52.49,3359.36,0,1,52.48179971879394,0,0,49-72
Male,0,34,71.7,2437.8,0,1,71.67891796530434,0,0,25-48
Female,0,55,24.57,1351.35,1,1,24.56553353935648,0,0,49-72
Female,0,59,114.54,6757.860000000001,0,1,114.52058973055416,1,0,49-72
Male,0,3,34.38,103.14,0,0,34.26578073089701,0,0,0-12
Female,0,17,110.3,1875.1,1,0,110.23515579071133,1,0,13-24
Female,1,46,28.36,1304.56,1,1,28.35383612258205,0,0,25-48
Female,1,38,102.26,3885.88,0,1,102.23309655353854,1,1,25-48
Male,0,35,35.2,1232.0,0,1,35.18994572979149,0,0,25-48
Male,0,1,23.81,23.81,1,0,23.574257425742573,0,0,0-12
Female,1,29,91.95,2666.55,0,1,91.91830403309204,1,1,25-48
Female,0,4,48.03,192.12,0,0,47.910224438902745,0,0,0-12
Female,0,61,91.45,5578.45,0,1,91.43501065399114,1,0,49-72
Female,0,17,75.51,1283.67,1,0,75.46560846560847,0,0,13-24
Female,1,28,30.88,864.64,0,1,30.868975365940734,0,0,25-48
Male,0,50,113.21,5660.5,1,1,113.1873625274945,1,0,49-72
Female,0,8,65.23,521.84,0,0,65.14856429463171,0,0,0-12
Male,1,34,93.44,3176.96,0,1,93.41252572772714,1,1,25-48
Female,0,59,70.1,4135.9,0,1,70.08812065751567,0,0,49-72
Male,0,18,80.44,1447.92,0,0,80.39533592448639,0,0,13-24
Female,0,59,50.28,2966.52,1,1,50.27147941026945,0,0,49-72
Male,1,27,40.04,1081.08,0,1,40.025175860792295,0,0,25-48
Female,0,16,74.26,1188.16,0,0,74.21361648969393,0,0,13-24
Male,1,10,64.02,640.1999999999999,0,0,63.95604395604395,0,0,0-12
Male,0,22,59.01,1298.22,0,0,58.983189459336664,0,0,13-24
Male,0,16,87.26,1396.16,1,0,87.20549656464709,0,0,13-24
Male,1,12,89.05,1068.6,1,0,88.97585345545379,0,0,0-12
Male,0,51,24.59,1254.09,1,1,24.585179376592823,0,0,49-72
Male,0,1,53.87,53.87,0,0,53.336633663366335,0,0,0-12
Female,0,27,61.18,1651.86,1,1,61.15734912995186,0,0,25-48
Male,0,67,29.69,1989.23,1,1,29.685569318012234,0,0,49-72
Female,0,12,43.59,523.08,0,0,43.55370524562865,0,0,0-12
Female,0,30,25.16,754.8,1,1,25.151616127957343,0,0,25-48
Female,0,9,119.62,1076.58,1,0,119.48723640399555,1,0,0-12
Female,1,53,93.66,4963.98,0,1,93.64233163554046,1,1,49-72
Female,0,61,28.75,1753.75,0,1,28.745287657761025,0,0,49-72
Male,1,54,22.02,1189.08,0,1,22.015922977226438,0,0,49-72
Male,0,37,91.93,3401.4100000000003,0,1,91.90516076736019,1,0,25-48
Male,0,65,63.92,4154.8,1,1,63.91016766651284,0,0,49-72
Female,0,42,98.68,4144.56,0,1,98.65651035467747,1,0,25-48
Male,0,49,112.35,5505.15,0,1,112.32707610691695,1,0,49-72
Male,0,4,79.93,319.72,0,0,79.73067331670823,0,0,0-12
Male,0,64,38.71,2477.44,0,1,38.703952507420716,0,0,49-72
Male,1,51,98.22,5009.22,0,1,98.20074495197021,1,1,49-72
Male,1,60,115.58,6934.8,1,1,115.56073987668722,1,1,49-72
Female,0,31,78.02,2418.62,0,1,77.99484037407288,0,0,25-48
Male,1,58,88.2,5115.6,0,1,88.18479572487503,0,0,49-72
Female,0,4,53.75,215.0,0,0,53.61596009975062,0,0,0-12
Female,0,22,58.15,1279.3,0,0,58.123580190822345,0,0,13-24
Female,1,3,93.47,280.41,1,0,93.15946843853823,1,1,0-12
Female,0,47,112.78,5300.66,0,1,112.7560093597107,1,0,25-48
Female,0,38,82.9,3150.2000000000003,0,1,82.87818995001317,0,0,25-48
Male,0,33,98.98,3266.34,0,1,98.95001514692518,1,0,25-48
Male,0,48,37.16,1783.6799999999998,1,1,37.15225994584461,0,0,25-48
Male,0,65,41.2,2678.0,0,1,41.193662513459465,0,0,49-72
Female,0,26,73.2,1903.2,0,1,73.17185697808534,0,0,25-48
Male,1,8,37.66,301.28,1,0,37.61298377028714,0,0,0-12
Male,0,50,83.5,4175.0,1,1,83.48330333933214,0,0,49-72
Female,0,38,49.17,1868.46,0,1,49.157063930544595,0,0,25-48
Female,0,10,99.15,991.5,0,0,99.05094905094906,1,0,0-12
Female,0,42,100.81,4234.02,0,1,100.78600333253989,1,0,25-48
Female,0,37,66.38,2456.06,0,1,66.36206430694408,0,0,25-48
Male,0,26,38.08,990.08,0,1,38.06535947712418,0,0,25-48
Female,1,12,84.68,1016.16,0,0,84.60949208992506,0,0,0-12
Female,1,49,119.28,5844.72,0,1,119.25566210977352,1,1,49-72
Male,1,14,82.26,1151.64,0,0,82.20128479657389,0,0,13-24
Male,1,46,23.58,1084.6799999999998,1,1,23.574875027168005,0,0,25-48
Female,0,35,21.73,760.5500000000001,1,1,21.723793201942307,0,0,25-48
Male,1,29,52.04,1509.16,0,1,52.022061358152364,0,0,25-48
Female,0,12,39.58,474.96,0,0,39.54704412989176,0,0,0-12
Female,0,44,101.31,4457.64,0,1,101.28698023176553,1,0,25-48
Male,0,66,104.48,6895.68,1,1,104.4641720951371,1,0,49-72
Male,0,2,45.86,91.72,0,0,45.63184079601991,0,0,0-12
Female,0,59,52.56,3101.04,0,1,52.5510930350788,0,0,49-72
Female,1,17,43.62,741.54,0,0,43.594356261022924,0,0,13-24
Female,0,10,110.84,1108.4,0,0,110.72927072927074,1,0,0-12
Male,0,18,70.26,1264.68,0,0,70.22098833981121,0,0,13-24
Female,0,22,85.61,1883.42,0,0,85.57110404361653,0,0,13-24
Female,0,58,61.55,3569.9,0,1,61.53938976038614,0,0,49-72
Female,0,53,83.1,4404.299999999999,0,1,83.08432371250706,0,0,49-72
Female,0,1,58.59,58.59,0,0,58.00990099009901,0,0,0-12
Female,0,61,53.97,3292.17,0,1,53.96115390919522,0,0,49-72
Male,0,31,83.45,2586.9500000000003,1,1,83.42308932602387,0,0,25-48
Female,0,31,79.11,2452.41,0,1,79.08448887455658,0,0,25-48
Female,0,66,49.35,3257.1,1,1,49.3425238600212,0,0,49-72
Female,0,19,34.93,663.67,1,0,34.91162546028406,0,0,13-24
Female,0,53,56.86,3013.58,0,1,56.849273721939255,0,0,49-72
Male,0,22,61.52,1353.44,0,0,61.492049068605176,0,0,13-24
Male,0,23,82.87,1906.01,0,0,82.83398522381573,0,0,13-24
Male,0,15,111.45,1671.75,0,0,111.37574950033311,1,0,13-24
Female,0,26,23.62,614.12,0,1,23.610918877354862,0,0,25-48
Female,0,3,44.37,133.11,0,0,44.22259136212625,0,0,0-12
Male,0,20,39.37,787.4,0,0,39.350324837581205,0,0,13-24
Male,0,40,70.23,2809.2000000000003,0,1,70.21244688827794,0,0,25-48
Male,0,39,62.97,2455.83,1,1,62.95385798513202,0,0,25-48
Female,1,18,92.9,1672.2,1,0,92.84841754580788,1,1,13-24
Female,1,41,44.24,1813.84,0,1,44.22921238722263,0,0,25-48
Male,0,70,79.45,5561.5,0,1,79.43865162119697,0,0,49-72
Male,0,27,108.39,2926.53,1,1,108.34987041836357,1,0,25-48
Male,0,15,111.07,1666.05,0,0,110.99600266489007,1,0,13-24
Female,1,37,115.88,4287.56,0,1,115.84868954336667,1,1,25-48
Female,1,58,97.33,5645.14,0,1,97.3132218583003,1,1,49-72
Female,0,5,110.6,553.0,0,0,110.37924151696608,1,0,0-12
Male,1,7,43.45,304.15000000000003,0,0,43.38801711840229,0,0,0-12
Male,0,41,39.76,1630.16,0,1,39.75030480370642,0,0,25-48
Female,0,10,20.65,206.5,0,0,20.62937062937063,0,0,0-12
Male,0,62,90.68,5622.160000000001,0,1,90.66537655216902,1,0,49-72
Female,0,26,113.75,2957.5,0,1,113.70626682045366,1,0,25-48
Male,1,68,38.69,2630.92,0,1,38.68431113071607,0,0,49-72
Male,0,24,83.69,2008.56,1,1,83.65514369012911,0,0,13-24
Male,0,41,94.65,3880.65,1,1,94.62692026335041,1,0,25-48
Male,1,65,112.76,7329.400000000001,0,1,112.74265497615751,1,1,49-72
Female,1,17,84.69,1439.73,0,0,84.64021164021163,0,0,13-24
Male,0,24,117.03,2808.7200000000003,0,1,116.98125780924615,1,0,13-24
Female,0,27,54.47,1470.69,0,1,54.44983339503887,0,0,25-48
Female,0,7,54.99,384.93,1,0,54.911554921540656,0,0,0-12
Female,0,12,74.3,891.5999999999999,1,0,74.23813488759366,0,0,0-12
Male,1,3,58.35,175.05,0,0,58.156146179402,0,0,0-12
Female,1,10,20.14,201.4,1,0,20.119880119880122,0,0,0-12
Female,0,33,93.18,3074.94,0,1,93.15177219024538,1,0,25-48
Female,0,46,95.17,4377.82,0,1,95.14931536622473,1,0,25-48
Male,0,59,94.7,5587.3,0,1,94.68395187256398,1,0,49-72
Male,1,52,54.5,2834.0,0,1,54.48952124591425,0,0,49-72
Female,0,6,72.23,433.38,0,0,72.10981697171381,0,0,0-12
Male,0,2,56.0,112.0,0,0,55.72139303482588,0,0,0-12
Female,0,29,21.6,626.4000000000001,0,1,21.59255429162358,0,0,25-48
Female,0,40,76.24,3049.6,0,1,76.22094476380904,0,0,25-48
Male,0,61,32.38,1975.18,0,1,32.37469267333224,0,0,49-72
Female,0,68,28.0,1904.0,1,1,27.99588295838847,0,0,49-72
Male,1,68,95.55,6497.4,0,1,95.53595059550065,1,1,49-72
Male,1,29,20.95,607.55,0,1,20.94277835229231,0,0,25-48
Female,0,62,115.9,7185.8,1,1,115.88130946621513,1,0,49-72
Male,0,60,71.53,4291.8,1,1,71.51808031994668,0,0,49-72
Male,0,41,118.3,4850.3,1,1,118.27115337722508,1,0,25-48
Female,0,65,25.8,1677.0,0,1,25.796031379787724,0,0,49-72
Female,0,64,78.35,5014.4,0,1,78.33775972504294,0,0,49-72
Male,1,63,54.93,3460.59,1,1,54.921282336137125,0,0,49-72
Male,0,48,104.35,5008.799999999999,0,1,104.32826494480315,1,0,25-48
Female,0,20,56.12,1122.4,0,0,56.0919540229885,0,0,13-24
Male,1,37,46.05,1703.85,0,1,46.037557416914346,0,0,25-48
Male,1,64,105.76,6768.64,0,1,105.74347758162787,1,1,49-72
Male,0,5,57.47,287.35,0,0,57.35528942115769,0,0,0-12
Male,0,34,21.68,737.12,0,1,21.673625404292856,0,0,25-48
Male,0,39,59.03,2302.17,0,1,59.014867982568575,0,0,25-48
Male,0,67,85.45,5725.150000000001,0,1,85.43724817191465,0,0,49-72
Male,0,62,45.44,2817.28,0,1,45.432672149653285,0,0,49-72
Female,0,24,63.2,1516.8000000000002,0,1,63.173677634319034,0,0,13-24
Female,1,3,25.67,77.01,0,0,25.584717607973424,0,0,0-12
Female,0,71,78.81,5595.51,0,1,78.79890156316011,0,0,49-72
Female,0,67,95.63,6407.21,0,1,95.61572899567228,1,0,49-72
Female,0,50,61.33,3066.5,1,1,61.31773645270946,0,0,49-72
Male,0,29,62.02,1798.5800000000002,1,1,61.99862116511548,0,0,25-48
Male,1,32,28.83,922.56,0,1,28.82099343955014,0,0,25-48
Male,0,39,40.19,1567.41,0,1,40.179697513458095,0,0,25-48
Male,0,9,35.47,319.23,1,0,35.430632630410656,0,0,0-12
Female,0,14,68.17,954.38,0,0,68.12134189864382,0,0,13-24
Male,0,68,72.93,4959.240000000001,0,1,72.91927657697399,0,0,49-72
Male,0,64,114.89,7352.96,0,1,114.87205124199343,1,0,49-72
Female,0,20,27.32,546.4,1,0,27.306346826586704,0,0,13-24
Male,0,28,79.99,2239.72,0,1,79.96144234202069,0,0,25-48
Male,0,14,72.65,1017.1,1,0,72.59814418272663,0,0,13-24
Female,0,44,71.62,3151.28,0,1,71.60372642581233,0,0,25-48
Male,1,39,107.32,4185.48,0,1,107.29248910535759,1,1,25-48
Male,1,28,40.55,1135.4,0,1,40.535523027490186,0,0,25-48
Male,0,64,24.08,1541.12,0,1,24.076238087798778,0,0,49-72
Male,0,32,87.23,2791.36,1,1,87.20274914089347,0,0,25-48
Male,0,9,54.52,490.68,0,0,54.45948945615982,0,0,0-12
Female,0,28,21.76,609.2800000000001,1,1,21.752231345947877,0,0,25-48
Female,0,17,45.14,767.38,0,0,45.11346266901822,0,0,13-24
Female,1,55,50.93,2801.15,1,1,50.920741683330306,0,0,49-72
Female,1,10,81.68,816.8000000000001,0,0,81.59840159840161,0,0,0-12
Female,0,6,37.26,223.56,0,0,37.19800332778702,0,0,0-12
Female,0,48,61.31,2942.88,0,1,61.29722974380338,0,0,25-48
Male,1,67,68.25,4572.75,1,1,68.23981495299209,0,0,49-72
Female,1,41,65.92,2702.7200000000003,0,1,65.90392587173861,0,0,25-48
Female,0,60,117.39,7043.4,1,1,117.37043826028994,1,0,49-72
Male,0,42,24.55,1031.1,0,1,24.544156153296832,0,0,25-48
Male,0,71,115.1,8172.099999999999,0,1,115.08379101534993,1,0,49-72
Female,0,28,78.19,2189.32,0,1,78.16208496965369,0,0,25-48
Male,0,13,99.57,1294.41,0,0,99.4934665641814,1,0,13-24
Female,0,15,63.04,945.6,1,0,62.99800133244504,0,0,13-24
Male,0,36,65.38,2353.68,0,1,65.36184393224104,0,0,25-48
Female,0,15,107.93,1618.95,0,0,107.8580946035976,1,0,13-24
Male,0,56,109.59,6137.04,0,1,109.57043385109802,1,0,49-72
Male,0,4,43.87,175.48,0,0,43.760598503740646,0,0,0-12
Female,1,52,39.92,2075.84,0,1,39.91232455297059,0,0,49-72
Female,1,10,69.62,696.2,0,0,69.55044955044956,0,0,0-12
Female,0,45,110.03,4951.35,0,1,110.00555432126195,1,0,25-48
Female,0,29,52.24,1514.96,0,1,52.221992416408135,0,0,25-48
Female,1,53,85.2,4515.6,0,1,85.18392756083759,0,0,49-72
Male,0,29,90.82,2633.78,0,1,90.78869355394691,1,0,25-48
Female,0,23,97.87,2251.01,0,0,97.82746631899174,1,0,13-24
Female,0,57,76.39,4354.2300000000005,1,1,76.37660059638661,0,0,49-72
Male,0,50,60.25,3012.5,0,1,60.2379524095181,0,0,49-72
Male,0,21,116.7,2450.7000000000003,1,0,116.64445502141838,1,0,13-24
Female,1,43,81.13,3488.59,0,1,81.11113694489654,0,0,25-48
Male,0,10,92.86,928.6,1,0,92.76723276723277,1,0,0-12
Male,0,30,54.5,1635.0,0,1,54.48183938687104,0,0,25-48
Female,1,51,86.99,4436.49,0,1,86.97294648108215,0,0,49-72
Male,0,33,45.78,1510.74,1,1,45.766131475310516,0,0,25-48
Male,0,18,44.51,801.18,0,0,44.485285952248745,0,0,13-24
Female,0,22,91.47,2012.34,0,0,91.42844161744661,1,0,13-24
Female,0,64,72.14,4616.96,1,1,72.12872988595531,0,0,49-72
Male,0,21,88.33,1854.93,0,0,88.28795811518324,0,0,13-24
Male,0,1,46.94,46.94,0,0,46.475247524752476,0,0,0-12
Female,0,15,79.87,1198.0500000000002,1,0,79.8167888074617,0,0,13-24
Male,0,36,64.39,2318.04,0,1,64.37211885587337,0,0,25-48
Male,0,47,79.7,3745.9,0,1,79.68304616039141,0,0,25-48
Male,0,54,49.09,2650.86,0,1,49.08091094241807,0,0,49-72
Female,0,32,91.55,2929.6,0,1,91.52139956263667,1,0,25-48
Male,0,58,100.59,5834.22,0,1,100.57265988622652,1,0,49-72
Male,0,46,45.99,2115.54,0,1,45.98000434688112,0,0,25-48
Female,1,54,50.06,2703.24,0,1,50.05073134604702,0,0,49-72
Male,0,33,86.12,2841.96,1,1,86.09391093607998,0,0,25-48
Male,0,39,89.56,3492.84,0,1,89.53704178415792,0,0,25-48
Female,0,23,90.41,2079.43,0,0,90.37070838765753,1,0,13-24
Female,0,43,88.27,3795.61,0,1,88.24947686584515,0,0,25-48
Female,0,55,59.28,3260.4,1,1,59.26922377749501,0,0,49-72
Female,1,2,59.49,118.98,0,0,59.194029850746276,0,0,0-12
Male,1,66,45.48,3001.68,1,1,45.47311013482805,0,0,49-72
Male,0,38,35.68,1355.84,0,1,35.67061299657985,0,0,25-48
Female,0,29,89.26,2588.54,0,1,89.22923129955187,0,0,25-48
Female,0,67,29.32,1964.44,0,1,29.315624533651693,0,0,49-72
Male,0,71,113.78,8078.38,0,1,113.7639769046613,1,0,49-72
Female,0,36,102.67,3696.12,0,1,102.6414884754235,1,0,25-48
Male,0,29,105.75,3066.75,1,1,105.71354705274042,1,0,25-48
Female,1,37,110.67,4094.79,0,1,110.64009727100785,1,1,25-48
Male,0,45,60.86,2738.7,0,1,60.84647856031993,0,0,25-48
Female,0,16,104.67,1674.72,0,0,104.6046221111805,1,0,13-24
Female,0,31,35.81,1110.11,0,1,35.79845211222186,0,0,25-48
Male,0,34,22.16,753.44,1,1,22.15348426933255,0,0,25-48
Female,0,50,98.49,4924.5,0,1,98.47030593881225,1,0,49-72
Male,1,65,27.48,1786.2,0,1,27.47577295800646,0,0,49-72
Male,0,62,118.85,7368.7,1,1,118.83083373649411,1,0,49-72
Male,0,43,87.48,3761.64,1,1,87.45966054405952,0,0,25-48
Male,0,56,95.34,5339.04,0,1,95.32297803963579,1,0,49-72
Male,0,15,44.58,668.6999999999999,0,0,44.55029980013324,0,0,13-24
Female,1,48,87.39,4194.72,0,1,87.37179754217873,0,0,25-48
Female,0,49,24.32,1191.68,0,1,24.31503774739849,0,0,49-72
Male,0,44,103.78,4566.32,0,1,103.7564189956828,1,0,25-48
Female,1,10,36.96,369.6,0,0,36.92307692307693,0,0,0-12
Male,0,20,89.74,1794.8,0,0,89.6951524237881,0,0,13-24
Female,0,70,42.45,2971.5,1,1,42.4439365804885,0,0,49-72
Female,0,8,26.85,214.8,0,0,26.816479400749067,0,0,0-12
Female,1,45,68.15,3066.7500000000005,1,1,68.13485892023996,0,0,25-48
Female,0,34,36.93,1255.62,0,1,36.91914142899147,0,0,25-48
Male,0,51,92.94,4739.94,0,1,92.92178004312879,1,0,49-72
Male,0,4,43.76,175.04,0,0,43.65087281795511,0,0,0-12
Female,0,39,54.25,2115.75,1,1,54.23609330940785,0,0,25-48
Female,0,24,76.74,1841.76,1,1,76.70803831736775,0,0,13-24
Male,0,55,48.5,2667.5,0,1,48.49118342119615,0,0,49-72
Female,0,26,57.8,1502.8,0,1,57.77777777777777,0,0,25-48
Male,0,25,101.56,2539.0,0,1,101.51939224310276,1,0,25-48
Male,0,36,37.92,1365.12,0,1,37.90946959178006,0,0,25-48
Male,0,71,28.22,2003.62,0,1,28.2160259118434,0,0,49-72
Female,1,58,52.84,3064.7200000000003,1,1,52.83089122565075,0,0,49-72
Male,0,12,62.44,749.28,1,0,62.388009991673606,0,0,0-12
Female,0,1,74.27,74.27,0,0,73.53465346534654,0,0,0-12
Male,0,50,57.24,2862.0,0,1,57.228554289142174,0,0,49-72
Female,0,25,98.99,2474.75,1,1,98.95041983206717,1,0,25-48
Female,1,5,23.93,119.65,1,0,23.882235528942118,0,0,0-12
Female,1,68,63.18,4296.24,0,1,63.17071018967798,0,0,49-72
Male,1,6,58.23,349.38,0,0,58.133111480865225,0,0,0-12
Male,0,26,84.76,2203.76,0,1,84.72741253364092,0,0,25-48
Female,0,55,116.63,6414.65,0,1,116.60879840029085,1,0,49-72
Female,0,39,71.04,2770.5600000000004,1,1,71.02178928479879,0,0,25-48
Female,0,9,118.69,1068.21,0,0,118.55826859045506,1,0,0-12
Male,0,45,50.22,2259.9,1,1,50.20884247944902,0,0,25-48
Male,1,14,23.09,323.26,0,0,23.07351891506067,0,0,13-24
Male,0,55,36.57,2011.35,0,1,36.56335211779676,0,0,49-72
Male,0,9,59.51,535.59,0,0,59.443951165371814,0,0,0-12
Female,0,15,51.63,774.45,0,0,51.595602931379084,0,0,13-24
Female,1,37,29.71,1099.27,0,1,29.701972439881114,0,0,25-48
Male,0,50,63.27,3163.5,0,1,63.257348530293946,0,0,49-72
Male,0,21,53.81,1130.01,1,0,53.784388386482625,0,0,13-24
Female,1,57,32.26,1838.82,0,1,32.25434134362393,0,0,49-72
Male,0,19,49.61,942.59,1,0,49.58390320883745,0,0,13-24
Male,0,58,108.64,6301.12,0,1,108.62127219444923,1,0,49-72
Male,0,6,50.2,301.20000000000005,0,0,50.116472545757084,0,0,0-12
Male,0,4,91.4,365.6,1,0,91.17206982543642,1,0,0-12
Male,1,43,81.2,3491.6,0,1,81.18112066961172,0,0,25-48
Male,0,42,62.72,2634.24,1,1,62.70507022137586,0,0,25-48
Female,0,3,43.9,131.7,0,0,43.754152823920265,0,0,0-12
Male,0,1,56.9,56.9,1,0,56.336633663366335,0,0,0-12
Male,0,55,79.21,4356.549999999999,0,1,79.19560079985456,0,0,49-72
Female,0,15,55.08,826.1999999999999,0,0,55.043304463690866,0,0,13-24
Female,0,47,41.49,1950.03,0,1,41.48117421825144,0,0,25-48
Female,0,46,31.65,1455.9,0,1,31.643121060638993,0,0,25-48
Male,0,58,107.98,6262.84,1,1,107.96138596793656,1,0,49-72
Female,1,71,64.03,4546.13,0,1,64.02098296014645,0,0,49-72
Male,0,39,82.52,3218.28,1,1,82.4988464496283,0,0,25-48
Male,0,3,69.04,207.12,0,0,68.81063122923588,0,0,0-12
Male,0,30,107.26,3217.8,0,1,107.22425858047318,1,0,25-48
Female,1,35,74.69,2614.15,0,1,74.66866609540132,0,0,25-48
Female,0,57,68.08,3880.56,1,1,68.0680582353973,0,0,49-72
Female,0,29,112.46,3261.34,1,1,112.42123405722165,1,0,25-48
Female,0,50,91.97,4598.5,1,1,91.95160967806439,1,0,49-72
Female,0,62,31.15,1931.3,0,1,31.14497661667473,0,0,49-72
Male,0,52,37.77,1964.04,1,1,37.762737935012495,0,0,49-72
Male,1,14,98.71,1381.9399999999998,0,0,98.6395431834404,1,1,13-24
Male,1,35,103.59,3625.65,1,1,103.560411311054,1,1,25-48
Male,0,28,74.52,2086.56,1,1,74.49339521599428,0,0,25-48
Female,0,58,75.45,4376.1,0,1,75.43699362178936,0,0,49-72
Female,0,30,83.19,2495.7,1,1,83.16227924025324,0,0,25-48
Male,0,7,63.91,447.37,0,0,63.8188302425107,0,0,0-12
Female,1,39,88.02,3432.78,0,1,87.99743655472956,0,0,25-48
Female,0,69,30.85,2128.65,1,1,30.845529633386466,0,0,49-72
Male,0,35,116.13,4064.55,0,1,116.09682947729222,1,0,25-48
Male,0,52,95.02,4941.04,0,1,95.00173043645454,1,0,49-72
Female,0,14,83.12,1163.68,1,0,83.06067094932192,0,0,13-24
Female,0,63,51.63,3252.69,1,1,51.62180606252976,0,0,49-72
Male,0,36,36.1,1299.6,0,1,36.08997500694252,0,0,25-48
Male,0,24,60.93,1462.32,1,1,60.90462307371928,0,0,13-24
Male,1,40,86.16,3446.4,0,1,86.1384653836541,0,0,25-48
Female,0,29,83.37,2417.73,0,1,83.34126163391933,0,0,25-48
Male,0,53,58.26,3087.78,1,1,58.249009620826264,0,0,49-72
Male,0,22,81.33,1789.26,0,0,81.29304861426624,0,0,13-24
Female,0,15,101.37,1520.5500000000002,0,0,101.30246502331781,1,0,13-24
Female,0,69,22.63,1561.47,0,1,22.626720765106505,0,0,49-72
Female,0,64,65.06,4163.84,0,1,65.04983596313076,0,0,49-72
Female,0,4,95.86,383.44,0,0,95.6209476309227,1,0,0-12
Female,0,18,74.61,1342.98,1,0,74.56857301499167,0,0,13-24
Male,1,42,85.15,3576.3,0,1,85.12973101642467,0,0,25-48
Male,0,30,71.67,2150.1,0,1,71.64611796067976,0,0,25-48
Female,0,15,119.19,1787.85,0,0,119.11059293804131,1,0,13-24
Female,0,70,25.46,1782.2,0,1,25.456363376660477,0,0,49-72
Female,0,55,69.1,3800.5,0,1,69.08743864751864,0,0,49-72
Female,0,53,29.14,1544.42,0,1,29.134502923976612,0,0,49-72
Female,1,16,35.98,575.68,0,0,35.9575265459088,0,0,13-24
Male,0,34,58.3,1982.2,0,1,58.2828579829462,0,0,25-48
Male,1,27,35.55,959.85,0,1,35.53683820807108,0,0,25-48
Male,0,13,116.37,1512.81,1,0,116.28055342044581,1,0,13-24
Male,0,27,114.68,3096.36,0,1,114.63754165124028,1,0,25-48
Female,0,69,53.61,3699.09,0,1,53.60223156064338,0,0,49-72
Male,1,31,83.97,2603.07,1,1,83.94292163818123,0,0,25-48
Female,0,3,73.38,220.14,0,0,73.13621262458472,0,0,0-12
Female,1,30,101.56,3046.8,0,1,101.52615794735088,1,1,25-48
Female,1,21,82.74,1737.54,0,0,82.70061875297476,0,0,13-24
Male,1,6,20.03,120.18,0,0,19.99667221297837,0,0,0-12
Female,0,32,96.32,3082.24,1,1,96.28990940331147,1,0,25-48
Male,0,42,94.68,3976.56,0,1,94.65746250892644,1,0,25-48
Male,0,62,70.97,4400.14,1,1,70.95855507176263,0,0,49-72
Female,0,32,110.29,3529.28,1,1,110.25554514214309,1,0,25-48
Female,0,39,110.84,4322.76,0,1,110.81158677262242,1,0,25-48
Female,0,64,72.39,4632.96,0,1,72.37869082955788,0,0,49-72
Male,0,30,80.8,2424.0,1,1,80.77307564145285,0,0,25-48
Female,0,63,119.65,7537.950000000001,0,1,119.63101095064278,1,0,49-72
Male,0,31,49.88,1546.28,0,1,49.8639148661722,0,0,25-48
Female,0,40,52.46,2098.4,1,1,52.44688827793052,0,0,25-48
Female,0,33,38.28,1263.24,1,1,38.26840351408664,0,0,25-48
Male,0,63,109.59,6904.17,0,1,109.57260752261546,1,0,49-72
Male,0,25,94.45,2361.25,1,1,94.4122351059576,1,0,25-48
Male,0,36,30.56,1100.16,0,1,30.55151346848098,0,0,25-48
Male,0,24,118.18,2836.32,0,1,118.1307788421491,1,0,13-24
Male,0,58,93.1,5399.799999999999,0,1,93.08395104292363,1,0,49-72
Male,0,39,105.05,4096.95,0,1,105.023071007434,1,0,25-48
Female,0,46,24.82,1141.72,0,1,24.814605520539015,0,0,25-48
Female,0,10,70.5,705.0,1,0,70.42957042957043,0,0,0-12
Male,0,32,89.86,2875.52,0,1,89.83192752264918,0,0,25-48
Female,0,36,74.29,2674.44,0,1,74.26936961955013,0,0,25-48
Male,0,28,86.66,2426.48,1,1,86.62906104962514,0,0,25-48
Female,0,16,101.79,1628.64,0,0,101.7264209868832,1,0,13-24
Female,0,16,57.43,918.88,1,0,57.394128669581505,0,0,13-24
Male,0,18,104.87,1887.66,1,0,104.81177123820099,1,0,13-24
Male,0,8,36.29,290.32,0,0,36.24469413233458,0,0,0-12
