customerID,gender,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn
CUST-3742,Male,0,62,111.78,6930.36,No
CUST-3743,Male,0,61,86.68,5287.4800000000005,No
CUST-3744,Male,0,30,67.16,2014.8,No
CUST-3745,Male,0,30,97.92,2937.6,No
CUST-3746,Female,0,51,84.1,4289.099999999999,No
CUST-3747,Female,0,48,26.06,1250.8799999999999,Yes
CUST-3748,Male,0,33,29.57,975.8100000000001,No
CUST-3749,Female,0,19,23.79,452.01,No
CUST-3750,Male,0,71,65.68,4663.280000000001,No
CUST-3751,Male,0,57,102.59,5847.63,No
CUST-3752,Male,0,19,51.31,974.8900000000001,No
CUST-3753,Male,0,41,58.42,2395.2200000000003,No
CUST-3754,Female,0,42,110.95,4659.900000000001,No
CUST-3755,Male,0,52,103.69,5391.88,Yes
CUST-3756,Male,0,4,86.5,346.0,No
CUST-3757,Female,0,4,46.68,186.72,No
CUST-3758,Male,1,5,31.7,158.5,No
CUST-3759,Male,0,41,21.61,886.01,No
CUST-3760,Male,0,61,30.7,1872.7,No
CUST-3761,Female,1,55,49.26,2709.2999999999997,Yes
CUST-3762,Male,0,13,75.18,977.3400000000001,No
CUST-3763,Female,1,14,26.4,369.59999999999997,No
CUST-3764,Male,1,60,33.62,2017.1999999999998,No
CUST-3765,Male,0,25,38.11,952.75,Yes
CUST-3766,Female,1,44,83.2,3660.8,No
CUST-3767,Male,0,10,81.58,815.8,No
CUST-3768,Male,0,71,75.08,5330.68,No
CUST-3769,Female,0,50,45.05,2252.5,Yes
CUST-3770,Female,0,44,57.11,2512.84,Yes
CUST-3771,Female,1,14,29.67,415.38,Yes
CUST-3772,Female,0,15,42.65,639.75,No
CUST-3773,Female,0,16,109.77,1756.32,Yes
CUST-3774,Male,0,2,117.97,235.94,No
CUST-3775,Female,0,30,84.77,2543.1,No
CUST-3776,Male,0,30,111.68,3350.4,No
CUST-3777,Male,0,31,84.27,2612.37,No
CUST-3778,Male,1,20,23.32,466.4,No
CUST-3779,Female,0,49,119.68,5864.320000000001,No
CUST-3780,Female,1,35,29.9,1046.5,No
CUST-3781,Male,0,23,88.26,2029.98,Yes
CUST-3782,Female,0,61,45.28,2762.08,Yes
CUST-3783,Female,0,55,59.2,3256.0,No
CUST-3784,Female,0,67,84.59,5667.530000000001,No
CUST-3785,Female,0,8,63.65,509.2,Yes
CUST-3786,Male,1,40,45.05,1802.0,No
CUST-3787,Male,0,59,53.44,3152.96,No
CUST-3788,Female,1,32,54.15,1732.8,Yes
CUST-3789,Male,0,7,115.93,811.51,No
CUST-3790,Female,0,2,99.86,199.72,Yes
CUST-3791,Female,0,6,65.85,395.09999999999997,No
CUST-3792,Male,1,36,39.98,1439.28,No
CUST-3793,Male,0,32,101.1,3235.2,No
CUST-3794,Male,1,45,35.72,1607.3999999999999,No
CUST-3795,Female,1,42,41.05,1724.1,No
CUST-3796,Male,0,53,56.6,2999.8,No
CUST-3797,Female,0,9,108.03,972.27,No
CUST-3798,Male,0,49,33.18,1625.82,No
CUST-3799,Male,0,2,32.22,64.44,No
CUST-3800,Female,0,67,69.4,4649.8,No
CUST-3801,Female,0,11,47.64,524.04,No
CUST-3802,Female,0,50,76.87,3843.5,Yes
CUST-3803,Female,0,35,65.16,2280.6,No
CUST-3804,Female,0,15,63.5,952.5,No
CUST-3805,Female,0,31,31.2,967.1999999999999,Yes
CUST-3806,Female,0,62,34.1,2114.2000000000003,No
CUST-3807,Female,0,28,102.11,2859.08,No
CUST-3808,Male,0,25,108.59,2714.75,No
CUST-3809,Female,1,25,43.47,1086.75,No
CUST-3810,Female,0,1,31.35,31.35,No
CUST-3811,Male,0,59,25.34,1495.06,No
CUST-3812,Female,0,69,80.83,5577.2699999999995,Yes
CUST-3813,Male,0,42,91.54,3844.6800000000003,No
CUST-3814,Male,0,34,57.28,1947.52,Yes
CUST-3815,Female,1,66,87.97,5806.0199999999995,No
CUST-3816,Male,0,18,91.3,1643.3999999999999,No
CUST-3817,Female,0,5,113.53,567.65,No
CUST-3818,Male,0,20,26.49,529.8,No
CUST-3819,Male,0,66,39.23,2589.18,Yes
CUST-3820,Male,0,62,26.85,1664.7,No
CUST-3821,Female,0,32,106.8,3417.6,Yes
CUST-3822,Female,0,58,99.26,5757.08,No
CUST-3823,Male,0,50,77.46,3872.9999999999995,No
CUST-3824,Male,0,38,28.37,1078.06,No
CUST-3825,Female,0,55,47.33,2603.15,No
CUST-3826,Female,1,28,49.77,1393.5600000000002,No
CUST-3827,Male,0,22,76.07,1673.54,No
CUST-3828,Male,0,43,45.8,1969.3999999999999,No
CUST-3829,Female,0,36,27.3,982.8000000000001,No
CUST-3830,Female,0,52,93.08,4840.16,No
CUST-3831,Female,0,36,49.91,1796.7599999999998,No
CUST-3832,Female,0,28,65.24,1826.7199999999998,No
CUST-3833,Female,0,58,32.77,1900.66,No
CUST-3834,Male,0,36,100.25,3609.0,Yes
CUST-3835,Female,0,70,76.55,5358.5,No
CUST-3836,Male,0,9,110.16,991.4399999999999,No
CUST-3837,Female,0,21,69.55,1460.55,No
CUST-3838,Male,0,64,114.14,7304.96,No
CUST-3839,Female,0,61,109.19,6660.59,No
CUST-3840,Female,0,40,77.65,3106.0,Yes
CUST-3841,Male,0,56,113.39,6349.84,No
CUST-3842,Male,0,4,52.31,209.24,No
CUST-3843,Female,1,31,56.56,1753.3600000000001,No
CUST-3844,Female,0,27,24.55,662.85,No
CUST-3845,Female,0,58,78.92,4577.36,No
CUST-3846,Female,0,25,92.19,2304.75,No
CUST-3847,Female,1,69,97.35,6717.15,Yes
CUST-3848,Male,0,70,34.98,2448.6,No
CUST-3849,Male,0,5,64.42,322.1,Yes
CUST-3850,Female,0,8,37.69,301.52,Yes
CUST-3851,Male,0,9,86.21,775.89,No
CUST-3852,Male,0,15,35.79,536.85,Yes
CUST-3853,Male,0,7,110.42,772.94,No
CUST-3854,Female,1,15,43.06,645.9000000000001,No
CUST-3855,Male,1,37,49.14,1818.18,No
CUST-3856,Female,0,39,105.09,4098.51,No
CUST-3857,Male,0,6,65.85,395.09999999999997,No
CUST-3858,Female,1,57,22.4,1276.8,No
CUST-3859,Male,0,19,69.46,1319.7399999999998,No
CUST-3860,Female,0,63,28.45,1792.35,No
CUST-3861,Female,0,31,118.53,3674.43,No
CUST-3862,Male,0,10,78.81,788.1,No
CUST-3863,Female,0,67,45.65,3058.5499999999997,No
CUST-3864,Female,0,62,76.37,4734.9400000000005,Yes
CUST-3865,Female,0,3,27.69,83.07000000000001,Yes
CUST-3866,Female,0,18,99.99,1799.82,No
CUST-3867,Female,0,25,112.53,2813.25,No
CUST-3868,Female,0,20,107.44,2148.8,No
CUST-3869,Female,1,58,54.18,3142.44,No
CUST-3870,Female,0,50,52.58,2629.0,No
CUST-3871,Male,0,10,23.51,235.10000000000002,No
CUST-3872,Male,1,21,85.14,1787.94,Yes
CUST-3873,Female,1,29,73.49,2131.21,No
CUST-3874,Female,0,10,65.93,659.3000000000001,Yes
CUST-3875,Male,0,13,110.76,1439.88,No
CUST-3876,Male,0,47,36.79,1729.1299999999999,No
CUST-3877,Male,1,23,20.97,482.30999999999995,No
CUST-3878,Female,1,50,27.33,1366.5,No
CUST-3879,Male,1,4,42.34,169.36,Yes
CUST-3880,Female,0,67,23.33,1563.11,No
CUST-3881,Female,0,53,70.28,3724.84,No
CUST-3882,Male,0,2,51.41,102.82,No
CUST-3883,Female,0,68,38.05,2587.3999999999996,No
CUST-3884,Female,0,65,95.01,6175.650000000001,No
CUST-3885,Female,0,57,40.45,2305.65,Yes
CUST-3886,Female,0,70,88.76,6213.200000000001,No
CUST-3887,Male,0,7,54.93,384.51,Yes
CUST-3888,Male,0,19,71.18,1352.42,No
CUST-3889,Female,0,44,113.39,4989.16,No
CUST-3890,Female,0,63,23.74,1495.62,No
CUST-3891,Male,0,65,70.03,4551.95,No
CUST-3892,Female,0,39,105.44,4112.16,Yes
CUST-3893,Male,0,26,78.8,2048.7999999999997,No
CUST-3894,Female,1,44,47.69,2098.3599999999997,Yes
CUST-3895,Female,0,12,59.77,717.24,Yes
CUST-3896,Male,0,22,88.03,1936.66,No
CUST-3897,Male,0,14,109.08,1527.12,Yes
CUST-3898,Male,0,30,24.11,723.3,Yes
CUST-3899,Male,1,44,27.15,1194.6,No
CUST-3900,Female,0,38,52.51,1995.3799999999999,No
CUST-3901,Male,1,59,43.28,2553.52,Yes
CUST-3902,Female,0,42,46.49,1952.5800000000002,No
CUST-3903,Male,1,52,42.13,2190.76,No
CUST-3904,Male,0,63,39.58,2493.54,No
CUST-3905,Female,1,61,33.06,2016.66,No
CUST-3906,Male,0,34,113.4,3855.6000000000004,No
CUST-3907,Male,0,39,34.42,1342.38,No
CUST-3908,Male,0,41,40.44,1658.04,No
CUST-3909,Male,1,37,44.63,1651.3100000000002,Yes
CUST-3910,Female,0,65,113.3,7364.5,No
CUST-3911,Female,0,32,95.57,3058.24,No
CUST-3912,Male,1,8,98.97,791.76,No
CUST-3913,Male,0,18,30.48,548.64,Yes
CUST-3914,Male,0,45,103.63,4663.349999999999,No
CUST-3915,Female,0,33,60.82,2007.06,No
CUST-3916,Female,0,5,46.28,231.4,No
CUST-3917,Female,1,36,77.58,2792.88,No
CUST-3918,Female,0,23,102.22,2351.06,No
CUST-3919,Male,0,40,97.87,3914.8,Yes
CUST-3920,Male,1,5,109.0,545.0,No
CUST-3921,Male,0,34,112.81,3835.54,No
CUST-3922,Female,0,24,43.81,1051.44,Yes
CUST-3923,Male,0,17,62.39,1060.63,No
CUST-3924,Female,0,71,21.46,1523.66,No
CUST-3925,Female,0,22,107.93,2374.46,No
CUST-3926,Male,1,15,35.46,531.9,No
CUST-3927,Male,0,15,106.15,1592.25,Yes
CUST-3928,Male,0,25,52.94,1323.5,Yes
CUST-3929,Female,0,53,56.81,3010.9300000000003,No
CUST-3930,Female,0,21,23.91,502.11,No
CUST-3931,Male,1,66,52.69,3477.54,No
CUST-3932,Male,1,32,108.84,3482.88,No
CUST-3933,Female,0,21,22.55,473.55,No
CUST-3934,Male,0,68,60.63,4122.84,Yes
CUST-3935,Female,0,44,23.14,1018.1600000000001,Yes
CUST-3936,Female,0,66,57.09,3767.94,No
CUST-3937,Male,0,14,37.26,521.64,Yes
CUST-3938,Male,0,15,45.22,678.3,Yes
CUST-3939,Male,0,20,107.76,2155.2000000000003,No
CUST-3940,Male,0,34,63.6,2162.4,No
CUST-3941,Female,0,36,47.38,1705.68,No
CUST-3942,Female,0,9,78.93,710.3700000000001,No
CUST-3943,Female,0,71,34.21,2428.91,No
CUST-3944,Male,0,30,45.94,1378.1999999999998,No
CUST-3945,Female,0,63,74.62,4701.06,No
CUST-3946,Male,1,35,43.75,1531.25,No
CUST-3947,Male,0,13,87.91,1142.83,Yes
CUST-3948,Male,0,46,69.15,3180.9,Yes
CUST-3949,Male,0,56,97.2,5443.2,No
CUST-3950,Male,1,9,114.82,1033.3799999999999,No
CUST-3951,Male,1,36,31.58,1136.8799999999999,No
CUST-3952,Female,0,3,53.47,160.41,No
CUST-3953,Male,0,19,51.95,987.0500000000001,No
CUST-3954,Female,1,28,35.12,983.3599999999999,No
CUST-3955,Female,0,23,101.03,2323.69,No
CUST-3956,Male,0,7,95.99,671.93,No
CUST-3957,Male,0,14,68.44,958.16,No
CUST-3958,Male,0,46,73.78,3393.88,No
CUST-3959,Female,0,15,25.95,389.25,No
CUST-3960,Male,0,67,75.55,5061.849999999999,No
CUST-3961,Female,0,15,99.13,1486.9499999999998,Yes
CUST-3962,Male,1,51,77.38,3946.3799999999997,No
CUST-3963,Male,0,8,46.53,372.24,No
CUST-3964,Female,1,69,86.75,5985.75,No
CUST-3965,Female,0,62,56.15,3481.2999999999997,No
CUST-3966,Male,0,51,74.49,3798.99,No
CUST-3967,Female,0,63,68.76,4331.88,No
CUST-3968,Female,1,68,58.12,3952.16,No
CUST-3969,Female,0,16,91.89,1470.24,No
CUST-3970,Female,0,24,108.39,2601.36,No
CUST-3971,Female,1,6,20.52,123.12,No
CUST-3972,Male,0,57,113.36,6461.5199999999995,Yes
CUST-3973,Male,1,31,71.15,2205.65,No
CUST-3974,Female,0,6,90.07,540.42,No
CUST-3975,Male,1,29,105.56,3061.2400000000002,No
CUST-3976,Male,0,67,66.71,4469.57,Yes
CUST-3977,Female,0,3,103.5,310.5,No
CUST-3978,Male,0,28,37.76,1057.28,No
CUST-3979,Female,0,48,35.92,1724.16,Yes
CUST-3980,Female,0,10,85.75,857.5,No
CUST-3981,Male,0,33,107.01,3531.3300000000004,No
CUST-3982,Female,0,67,109.24,7319.08,Yes
CUST-3983,Female,0,69,84.37,5821.530000000001,No
CUST-3984,Female,0,12,72.55,870.5999999999999,No
CUST-3985,Female,0,57,53.14,3028.98,Yes
CUST-3986,Female,1,44,118.0,5192.0,No
CUST-3987,Male,0,13,51.97,675.61,No
CUST-3988,Male,0,24,94.42,2266.08,No
CUST-3989,Female,0,44,73.2,3220.8,No
CUST-3990,Female,0,57,80.85,4608.45,No
CUST-3991,Male,0,16,59.35,949.6,Yes
CUST-3992,Female,0,21,116.48,2446.08,No
CUST-3993,Male,0,51,77.17,3935.67,Yes
CUST-3994,Female,1,21,113.78,2389.38,No
CUST-3995,Female,0,60,20.76,1245.6000000000001,Yes
CUST-3996,Female,0,51,77.27,3940.77,No
CUST-3997,Female,0,21,91.72,1926.12,No
CUST-3998,Female,0,6,94.51,567.0600000000001,No
CUST-3999,Female,0,65,110.5,7182.5,No
CUST-4000,Female,0,58,20.44,1185.52,No
CUST-4001,Male,0,6,20.03,120.18,No
CUST-4002,Male,0,65,67.23,4369.95,No
CUST-4003,Male,0,34,22.93,779.62,Yes
CUST-4004,Female,0,56,117.45,6577.2,Yes
CUST-4005,Female,1,3,42.21,126.63,No
CUST-4006,Female,0,42,67.27,2825.3399999999997,No
CUST-4007,Female,1,62,26.11,1618.82,Yes
CUST-4008,Female,1,6,72.2,433.20000000000005,Yes
CUST-4009,Female,0,6,58.0,348.0,Yes
CUST-4010,Female,0,63,24.47,1541.61,No
CUST-4011,Male,0,20,53.51,1070.2,No
CUST-4012,Female,1,21,59.14,1241.94,No
CUST-4013,Male,0,2,118.99,237.98,Yes
CUST-4014,Male,0,56,40.79,2284.24,Yes
CUST-4015,Female,0,10,74.48,744.8000000000001,No
CUST-4016,Female,1,70,118.73,8311.1,No
CUST-4017,Male,0,23,99.2,2281.6,No
CUST-4018,Male,1,30,119.34,3580.2000000000003,Yes
CUST-4019,Female,0,37,116.83,4322.71,No
CUST-4020,Female,0,55,68.95,3792.25,No
CUST-4021,Male,0,49,89.64,4392.36,No
CUST-4022,Female,0,34,31.04,1055.36,No
CUST-4023,Female,0,44,64.11,2820.84,Yes
CUST-4024,Female,0,22,100.9,2219.8,No
CUST-4025,Male,1,31,70.53,2186.43,No
CUST-4026,Male,0,7,90.27,631.89,No
CUST-4027,Male,1,21,94.58,1986.18,No
CUST-4028,Female,0,16,45.35,725.6,Yes
CUST-4029,Female,1,20,107.57,2151.3999999999996,No
CUST-4030,Male,0,43,65.98,2837.1400000000003,No
CUST-4031,Male,1,44,41.02,1804.88,No
CUST-4032,Male,1,47,106.54,5007.38,Yes
CUST-4033,Female,0,19,61.78,1173.82,Yes
CUST-4034,Male,0,48,95.03,4561.4400000000005,Yes
CUST-4035,Male,0,69,74.8,5161.2,Yes
CUST-4036,Female,0,11,58.19,640.0899999999999,No
CUST-4037,Female,1,29,100.99,2928.71,Yes
CUST-4038,Female,0,45,78.45,3530.25,No
CUST-4039,Male,0,68,59.06,4016.08,Yes
CUST-4040,Female,0,36,30.96,1114.56,No
CUST-4041,Female,1,48,109.54,5257.92,No
CUST-4042,Male,1,15,23.55,353.25,No
CUST-4043,Female,0,44,106.32,4678.08,No
CUST-4044,Male,0,67,56.0,3752.0,No
CUST-4045,Male,0,40,83.93,3357.2000000000003,No
CUST-4046,Female,0,14,112.22,1571.08,No
CUST-4047,Female,0,63,35.17,2215.71,No
CUST-4048,Female,0,51,76.7,3911.7000000000003,No
CUST-4049,Female,0,58,96.44,5593.5199999999995,Yes
CUST-4050,Female,0,15,95.76,1436.4,No
CUST-4051,Female,0,65,72.56,4716.400000000001,Yes
CUST-4052,Male,0,55,82.47,4535.85,No
CUST-4053,Male,0,10,95.75,957.5,No
CUST-4054,Female,0,42,104.1,4372.2,No
CUST-4055,Male,0,11,96.18,1057.98,No
CUST-4056,Female,0,16,55.4,886.4,No
CUST-4057,Male,0,19,119.67,2273.73,No
CUST-4058,Male,0,31,63.45,1966.95,No
CUST-4059,Male,1,53,22.45,1189.85,No
CUST-4060,Female,0,8,56.26,450.08,No
CUST-4061,Male,0,24,32.78,786.72,No
CUST-4062,Female,0,8,32.14,257.12,No
CUST-4063,Male,0,48,48.15,2311.2,No
CUST-4064,Male,0,30,25.34,760.2,No
CUST-4065,Male,0,58,88.85,5153.299999999999,No
CUST-4066,Male,0,55,27.4,1507.0,No
CUST-4067,Male,0,62,40.33,2500.46,No
CUST-4068,Female,0,48,29.29,1405.92,No
CUST-4069,Female,0,4,26.32,105.28,No
CUST-4070,Male,0,37,46.78,1730.8600000000001,Yes
CUST-4071,Male,0,8,77.19,617.52,Yes
CUST-4072,Male,0,1,116.47,116.47,Yes
CUST-4073,Male,1,70,107.56,7529.2,Yes
CUST-4074,Female,0,47,107.59,5056.7300000000005,Yes
CUST-4075,Male,0,5,37.61,188.05,Yes
CUST-4076,Female,1,50,46.49,2324.5,Yes
CUST-4077,Male,0,24,27.64,663.36,No
CUST-4078,Female,0,47,97.85,4598.95,Yes
CUST-4079,Male,0,18,26.98,485.64,No
CUST-4080,Male,1,28,75.67,2118.76,No
CUST-4081,Female,1,5,44.79,223.95,No
CUST-4082,Male,0,30,44.34,1330.2,No
CUST-4083,Male,0,1,119.07,119.07,No
CUST-4084,Male,0,46,95.68,4401.280000000001,No
CUST-4085,Female,0,69,103.69,7154.61,Yes
CUST-4086,Male,0,31,77.2,2393.2000000000003,No
CUST-4087,Male,0,70,107.1,7497.0,No
CUST-4088,Female,0,56,84.55,4734.8,No
CUST-4089,Female,0,28,114.62,3209.36,No
CUST-4090,Female,0,16,48.13,770.08,No
CUST-4091,Male,0,54,79.53,4294.62,Yes
CUST-4092,Male,0,53,89.01,4717.530000000001,Yes
CUST-4093,Male,1,12,59.29,711.48,No
CUST-4094,Female,0,20,107.97,2159.4,No
CUST-4095,Male,0,34,117.98,4011.32,Yes
CUST-4096,Male,0,53,69.38,3677.14,No
CUST-4097,Female,0,64,59.06,3779.84,Yes
CUST-4098,Female,1,23,67.19,1545.37,No
CUST-4099,Female,0,27,105.27,2842.29,No
CUST-4100,Female,0,17,84.55,1437.35,No
CUST-4101,Female,0,48,24.48,1175.04,Yes
CUST-4102,Male,0,21,74.22,1558.62,No
CUST-4103,Female,1,50,21.73,1086.5,No
CUST-4104,Male,0,40,97.85,3914.0,Yes
CUST-4105,Male,0,3,52.83,158.49,Yes
CUST-4106,Female,0,17,67.2,1142.4,No
CUST-4107,Female,0,61,99.87,6092.070000000001,No
CUST-4108,Female,1,50,24.64,1232.0,Yes
CUST-4109,Male,0,6,35.85,215.10000000000002,No
CUST-4110,Female,1,28,59.8,1674.3999999999999,No
CUST-4111,Female,0,55,42.99,2364.4500000000003,Yes
CUST-4112,Female,0,58,53.79,3119.82,No
CUST-4113,Female,0,45,119.82,5391.9,Yes
CUST-4114,Female,0,19,102.54,1948.2600000000002,Yes
CUST-4115,Male,0,29,108.39,3143.31,Yes
CUST-4116,Male,0,23,113.71,2615.33,No
CUST-4117,Male,0,32,54.09,1730.88,No
CUST-4118,Female,0,10,49.71,497.1,No
CUST-4119,Female,0,49,43.41,2127.0899999999997,No
CUST-4120,Female,0,65,103.01,6695.650000000001,No
CUST-4121,Male,0,29,87.96,2550.8399999999997,Yes
CUST-4122,Female,0,59,43.62,2573.58,No
CUST-4123,Female,0,45,57.7,2596.5,No
CUST-4124,Female,1,67,70.67,4734.89,No
CUST-4125,Male,0,51,72.81,3713.31,No
CUST-4126,Female,1,11,108.87,1197.5700000000002,No
CUST-4127,Male,0,6,58.06,348.36,No
CUST-4128,Female,0,67,110.85,7426.95,Yes
CUST-4129,Male,0,62,64.14,3976.68,No
CUST-4130,Male,0,5,94.64,473.2,No
CUST-4131,Male,0,9,113.03,1017.27,Yes
CUST-4132,Female,0,28,110.76,3101.28,No
CUST-4133,Female,0,38,25.7,976.6,No
CUST-4134,Male,0,43,40.57,1744.51,No
CUST-4135,Male,0,21,67.69,1421.49,Yes
CUST-4136,Female,1,62,63.16,3915.9199999999996,No
CUST-4137,Female,0,46,84.09,3868.1400000000003,No
CUST-4138,Male,0,70,114.47,8012.9,Yes
CUST-4139,Female,0,38,31.24,1187.12,Yes
CUST-4140,Female,0,49,65.19,3194.31,No
CUST-4141,Female,0,39,39.24,1530.3600000000001,Yes
CUST-4142,Female,0,71,109.41,7768.11,Yes
CUST-4143,Male,1,30,116.46,3493.7999999999997,No
CUST-4144,Female,0,21,67.87,1425.27,No
CUST-4145,Female,0,1,30.4,30.4,No
CUST-4146,Male,1,32,98.53,3152.96,No
CUST-4147,Male,1,8,89.71,717.68,No
CUST-4148,Female,0,69,55.47,3827.43,No
CUST-4149,Female,1,30,108.74,3262.2,No
CUST-4150,Female,0,8,117.58,940.64,No
CUST-4151,Female,1,19,75.79,1440.0100000000002,No
CUST-4152,Male,0,59,76.57,4517.629999999999,No
CUST-4153,Male,0,55,49.75,2736.25,No
CUST-4154,Male,0,30,78.45,2353.5,Yes
CUST-4155,Female,0,36,63.96,2302.56,No
CUST-4156,Female,0,55,50.22,2762.1,No
CUST-4157,Female,0,44,26.72,1175.6799999999998,No
CUST-4158,Female,0,27,45.27,1222.2900000000002,No
CUST-4159,Male,0,54,39.79,2148.66,Yes
CUST-4160,Male,0,48,74.2,3561.6000000000004,Yes
CUST-4161,Female,0,30,80.17,2405.1,Yes
CUST-4162,Male,0,39,80.86,3153.54,No
CUST-4163,Female,0,13,58.82,764.66,Yes
CUST-4164,Female,1,16,62.12,993.92,No
CUST-4165,Male,0,44,103.42,4550.4800000000005,No
CUST-4166,Female,0,71,67.62,4801.02,No
CUST-4167,Female,0,27,118.78,3207.06,Yes
CUST-4168,Male,0,45,63.96,2878.2,No
CUST-4169,Female,0,35,84.96,2973.6,No
CUST-4170,Female,0,28,25.04,701.12,No
CUST-4171,Male,1,7,85.33,597.31,No
CUST-4172,Female,0,62,105.14,6518.68,Yes
CUST-4173,Male,0,51,114.25,5826.75,Yes
CUST-4174,Female,0,46,119.73,5507.58,No
CUST-4175,Male,1,20,48.22,964.4,No
CUST-4176,Male,0,38,77.54,2946.5200000000004,Yes
CUST-4177,Male,0,61,65.07,3969.2699999999995,No
CUST-4178,Female,0,32,76.38,2444.16,No
CUST-4179,Male,0,26,35.75,929.5,No
CUST-4180,Male,0,58,105.61,6125.38,Yes
CUST-4181,Male,0,39,110.96,4327.44,No
CUST-4182,Male,1,20,64.97,1299.4,Yes
CUST-4183,Male,0,50,48.04,2402.0,No
CUST-4184,Female,0,52,34.08,1772.1599999999999,No
CUST-4185,Female,0,22,88.38,1944.36,Yes
CUST-4186,Female,0,53,51.22,2714.66,No
CUST-4187,Female,0,66,110.95,7322.7,Yes
CUST-4188,Female,0,43,87.1,3745.2999999999997,No
CUST-4189,Female,0,23,84.57,1945.11,No
CUST-4190,Female,0,64,75.94,4860.16,No
CUST-4191,Male,0,9,24.58,221.21999999999997,No
CUST-4192,Female,0,7,113.19,792.3299999999999,No
CUST-4193,Male,1,41,82.79,3394.3900000000003,No
CUST-4194,Male,0,54,119.41,6448.139999999999,No
CUST-4195,Female,0,65,73.74,4793.099999999999,Yes
CUST-4196,Male,0,2,91.01,182.02,No
CUST-4197,Male,0,4,25.62,102.48,No
CUST-4198,Male,1,32,83.17,2661.44,No
CUST-4199,Male,0,2,96.46,192.92,Yes
CUST-4200,Female,0,64,97.85,6262.4,Yes
CUST-4201,Female,0,14,97.01,1358.14,No
CUST-4202,Female,0,20,42.63,852.6,No
CUST-4203,Female,0,49,117.54,5759.46,No
CUST-4204,Female,0,8,119.52,956.16,Yes
CUST-4205,Female,1,63,27.56,1736.28,Yes
CUST-4206,Female,1,46,113.64,5227.44,No
CUST-4207,Female,0,21,48.94,1027.74,No
CUST-4208,Female,0,32,88.93,2845.76,Yes
CUST-4209,Female,1,8,53.81,430.48,Yes
CUST-4210,Male,0,16,116.78,1868.48,No
CUST-4211,Female,0,40,30.15,1206.0,No
CUST-4212,Male,0,27,69.77,1883.79,No
CUST-4213,Male,1,18,62.8,1130.3999999999999,No
CUST-4214,Male,1,35,52.6,1841.0,No
CUST-4215,Male,0,52,84.55,4396.599999999999,Yes
CUST-4216,Female,0,15,33.11,496.65,No
CUST-4217,Male,0,63,91.67,5775.21,No
CUST-4218,Female,0,53,118.06,6257.18,No
CUST-4219,Female,0,66,100.46,6630.36,No
CUST-4220,Male,0,31,106.0,3286.0,No
CUST-4221,Female,0,61,55.96,3413.56,No
CUST-4222,Male,1,64,52.49,3359.36,No
CUST-4223,Male,0,34,71.7,2437.8,No
CUST-4224,Female,0,55,24.57,1351.35,Yes
CUST-4225,Female,0,59,114.54,6757.860000000001,No
CUST-4226,Male,0,3,34.38,103.14000000000001,No
CUST-4227,Female,0,17,110.3,1875.1,Yes
CUST-4228,Female,1,46,28.36,1304.56,Yes
CUST-4229,Female,1,38,102.26,3885.88,No
CUST-4230,Male,0,35,35.2,1232.0,No
CUST-4231,Male,0,1,23.81,23.81,Yes
CUST-4232,Female,1,29,91.95,2666.55,No
CUST-4233,Female,0,4,48.03,192.12,No
CUST-4234,Female,0,61,91.45,5578.45,No
CUST-4235,Female,0,17,75.51,1283.67,Yes
CUST-4236,Female,1,28,30.88,864.64,No
CUST-4237,Male,0,50,113.21,5660.5,Yes
CUST-4238,Female,0,8,65.23,521.84,No
CUST-4239,Male,1,34,93.44,3176.96,No
CUST-4240,Female,0,59,70.1,4135.9,No
CUST-4241,Male,0,18,80.44,1447.92,No
CUST-4242,Female,0,59,50.28,2966.52,Yes
CUST-4243,Male,1,27,40.04,1081.08,No
CUST-4244,Female,0,16,74.26,1188.16,No
CUST-4245,Male,1,10,64.02,640.1999999999999,No
CUST-4246,Male,0,22,59.01,1298.22,No
CUST-4247,Male,0,16,87.26,1396.16,Yes
CUST-4248,Male,1,12,89.05,1068.6,Yes
CUST-4249,Male,0,51,24.59,1254.09,Yes
CUST-4250,Male,0,1,53.87,53.87,No
CUST-4251,Female,0,27,61.18,1651.86,Yes
CUST-4252,Male,0,67,29.69,1989.23,Yes
CUST-4253,Female,0,12,43.59,523.08,No
CUST-4254,Female,0,30,25.16,754.8,Yes
CUST-4255,Female,0,9,119.62,1076.58,Yes
CUST-4256,Female,1,53,93.66,4963.98,No
CUST-4257,Female,0,61,28.75,1753.75,No
CUST-4258,Male,1,54,22.02,1189.08,No
CUST-4259,Male,0,37,91.93,3401.4100000000003,No
CUST-4260,Male,0,65,63.92,4154.8,Yes
CUST-4261,Female,0,42,98.68,4144.56,No
CUST-4262,Male,0,49,112.35,5505.15,No
CUST-4263,Male,0,4,79.93,319.72,No
CUST-4264,Male,0,64,38.71,2477.44,No
CUST-4265,Male,1,51,98.22,5009.22,No
CUST-4266,Male,1,60,115.58,6934.8,Yes
CUST-4267,Female,0,31,78.02,2418.62,No
CUST-4268,Male,1,58,88.2,5115.6,No
CUST-4269,Female,0,4,53.75,215.0,No
CUST-4270,Female,0,22,58.15,1279.3,No
CUST-4271,Female,1,3,93.47,280.40999999999997,Yes
CUST-4272,Female,0,47,112.78,5300.66,No
CUST-4273,Female,0,38,82.9,3150.2000000000003,No
CUST-4274,Male,0,33,98.98,3266.34,No
